;Evento;Aprovação;Início Pagamento;Espécie de Ação;Classe de Ação;Provento por Ação (Reais/Ação);ano;cvm;empresa_descr
12;Reunião do Conselho de Administração;24/09/2014;26/02/2015      ;Ordinária;              ;0,02777;2014;20532;SANTANDER BR
13;Reunião do Conselho de Administração;24/09/2014;26/02/2015      ;Preferencial;              ;0,03055;2014;20532;SANTANDER BR
14;Reunião do Conselho de Administração;30/12/2014;26/02/2015      ;Ordinária;              ;0,08721;2014;20532;SANTANDER BR
15;Reunião do Conselho de Administração;30/12/2014;26/02/2015      ;Preferencial;              ;0,09593;2014;20532;SANTANDER BR
0;Reunião do Conselho de Administração;01/04/2014;14/04/2014      ;Ordinária;              ;0,13655;2014;20567;PINE
1;Reunião do Conselho de Administração;01/04/2014;14/04/2014      ;Preferencial;              ;0,13655;2014;20567;PINE
2;Reunião do Conselho de Administração;01/04/2014;14/04/2014      ;Ordinária;              ;0,02866;2014;20567;PINE
3;Reunião do Conselho de Administração;01/04/2014;14/04/2014      ;Preferencial;              ;0,02866;2014;20567;PINE
4;Reunião do Conselho de Administração;30/06/2014;17/07/2014      ;Ordinária;              ;0,14135;2014;20567;PINE
5;Reunião do Conselho de Administração;30/06/2014;17/07/2014      ;Preferencial;              ;0,14135;2014;20567;PINE
6;Reunião do Conselho de Administração;30/06/2014;17/07/2014      ;Ordinária;              ;0,02759;2014;20567;PINE
7;Reunião do Conselho de Administração;30/06/2014;17/07/2014      ;Preferencial;              ;0,02759;2014;20567;PINE
8;Reunião do Conselho de Administração;29/09/2014;10/10/2014      ;Ordinária;              ;0,14245;2014;20567;PINE
9;Reunião do Conselho de Administração;29/09/2014;10/10/2014      ;Preferencial;              ;0,14245;2014;20567;PINE
10;Reunião do Conselho de Administração;30/12/2014;15/01/2015      ;Ordinária;              ;0,12001;2014;20567;PINE
11;Reunião do Conselho de Administração;30/12/2014;15/01/2015      ;Preferencial;              ;0,12001;2014;20567;PINE
0;Reunião do Conselho de Administração;09/03/2015;                ;Ordinária;              ;0,16738;2014;20575;JBS
0;Reunião do Conselho de Administração;07/11/2014;10/11/2014      ;Preferencial;              ;0,01156;2014;20605;JHSF PART
0;Assembléia Geral Ordinária;16/04/2014;14/05/2014      ;Ordinária;              ;0,38818;2014;20745;SLC AGRICOLA
0;Previsto no Estatuto da Empresa;30/04/2014;30/11/2014      ;Ordinária;              ;0,94852;2014;20770;EZTEC
0;Assembléia Geral Ordinária;29/04/2014;13/05/2014      ;Ordinária;              ;0,25728;2014;20800;TEGMA
0;Assembléia Geral Ordinária e Extraordinária;24/04/2014;06/05/2014      ;Ordinária;              ;0,50450;2014;20877;HELBOR
0;Assembléia Geral Extraordinária;30/04/2014;16/06/2014      ;Ordinária;              ;0,30151;2014;20915;MRV
1;Proposta                       ;04/03/2015;16/06/2015      ;Ordinária;              ;0,38370;2014;20915;MRV
0;Reunião do Conselho de Administração;27/06/2014;12/08/2014      ;Preferencial;              ;0,32600;2014;20958;ABC BRASIL
1;Reunião do Conselho de Administração;27/06/2014;12/08/2014      ;Ordinária;              ;0,32600;2014;20958;ABC BRASIL
2;Reunião do Conselho de Administração;23/12/2014;31/12/2014      ;Preferencial;              ;0,33300;2014;20958;ABC BRASIL
3;Reunião do Conselho de Administração;23/12/2014;31/12/2014      ;Ordinária;              ;0,33300;2014;20958;ABC BRASIL
0;Reunião do Conselho de Administração;30/06/2014;18/11/2014      ;Ordinária;              ;0,37265;2014;20982;MULTIPLAN
1;Reunião do Conselho de Administração;30/06/2014;18/11/2014      ;Preferencial;              ;0,37265;2014;20982;MULTIPLAN
2;Reunião do Conselho de Administração;22/12/2014;31/05/2015      ;Ordinária;              ;0,45153;2014;20982;MULTIPLAN
3;Reunião do Conselho de Administração;22/12/2014;31/05/2015      ;Preferencial;              ;0,45153;2014;20982;MULTIPLAN
0;Assembléia Geral Ordinária e Extraordinária;30/04/2014;30/04/2014      ;Ordinária;              ;0,19661;2014;21016;ESTACIO PART
0;Assembléia Geral Ordinária e Extraordinária;10/04/2014;08/05/2014      ;Ordinária;              ;0,42735;2014;21040;CYRE COM-CCP
0;Assembléia Geral Ordinária          ;31/03/2014;17/04/2014      ;Ordinária;              ;0,02710;2014;21121;SUL AMERICA
1;Assembléia Geral Ordinária          ;31/03/2014;17/04/2014      ;Preferencial;              ;0,02710;2014;21121;SUL AMERICA
2;Reunião do Conselho de Administração;15/05/2014;30/05/2014      ;Ordinária;              ;0,01200;2014;21121;SUL AMERICA
3;Reunião do Conselho de Administração;15/05/2014;30/05/2014      ;Preferencial;              ;0,01200;2014;21121;SUL AMERICA
4;Reunião do Conselho de Administração;31/07/2014;15/08/2014      ;Ordinária;              ;0,01200;2014;21121;SUL AMERICA
5;Reunião do Conselho de Administração;31/07/2014;15/08/2014      ;Preferencial;              ;0,01200;2014;21121;SUL AMERICA
6;Reunião do Conselho de Administração;28/10/2014;17/11/2014      ;Ordinária;              ;0,01200;2014;21121;SUL AMERICA
7;Reunião do Conselho de Administração;28/10/2014;17/11/2014      ;Preferencial;              ;0,01200;2014;21121;SUL AMERICA
8;Reunião do Conselho de Administração;11/12/2014;17/04/2015      ;Ordinária;              ;0,06671;2014;21121;SUL AMERICA
9;Reunião do Conselho de Administração;11/12/2014;17/04/2015      ;Preferencial;              ;0,06671;2014;21121;SUL AMERICA
0;Assembléia Geral Ordinária e Extraordinária;14/04/2014;21/05/2014      ;Ordinária;              ;0,12225;2014;21130;TRISUL
0;Reunião do Conselho de Administração;14/11/2014;26/11/2014      ;Ordinária;              ;0,37281;2014;21180;BR BROKERS
0;Reunião do Conselho de Administração;09/02/2015;31/12/2015      ;Ordinária;              ;0,00195;2014;21199;BANCO PAN
1;Reunião do Conselho de Administração;09/02/2015;31/12/2015      ;Preferencial;              ;0,00195;2014;21199;BANCO PAN
0;Assembléia Geral Ordinária e Extraordinária;28/04/2014;09/05/2014      ;Ordinária;              ;0,19174;2014;21300;ALIANSCE
0;Reunião do Conselho de Administração;05/03/2013;03/04/2013      ;Ordinária;              ;0,05827;2014;21440;LE LIS BLANC
1;Assembléia Geral Extraordinária     ;21/11/2014;23/12/2014      ;Ordinária;              ;0,10851;2014;21440;LE LIS BLANC
0;Assembléia Geral Extraordinária;02/10/2014;17/10/2014      ;Ordinária;              ;0,16000;2014;21490;ALUPAR
1;Assembléia Geral Extraordinária;02/10/2014;17/10/2014      ;Preferencial;              ;0,16000;2014;21490;ALUPAR
0;Reunião do Conselho de Administração;08/05/2014;30/05/2014      ;Ordinária;              ;0,11154;2014;21610;B3
1;Reunião do Conselho de Administração;07/08/2014;29/08/2014      ;Ordinária;              ;0,10938;2014;21610;B3
2;Reunião do Conselho de Administração;13/11/2014;28/11/2014      ;Ordinária;              ;0,10481;2014;21610;B3
3;Reunião do Conselho de Administração;10/02/2015;28/04/2015      ;Ordinária;              ;0,10316;2014;21610;B3
0;Reunião do Conselho de Administração;28/01/2014;31/03/2014      ;Ordinária;              ;1,16838;2014;21733;CIELO
1;Reunião do Conselho de Administração;28/01/2014;31/03/2014      ;Ordinária;              ;0,05875;2014;21733;CIELO
2;Reunião do Conselho de Administração;28/08/2014;30/09/2014      ;Ordinária;              ;0,63646;2014;21733;CIELO
3;Reunião do Conselho de Administração;28/08/2014;30/09/2014      ;Ordinária;              ;0,04265;2014;21733;CIELO
0;Reunião do Conselho de Administração;25/04/2014;28/04/2014      ;Ordinária;              ;0,03588;2014;21903;ECON
1;Reunião do Conselho de Administração;25/04/2014;28/04/2014      ;Ordinária;              ;0,15501;2014;21903;ECON
2;Reunião do Conselho de Administração;09/05/2014;12/05/2014      ;Ordinária;              ;0,00230;2014;21903;ECON
3;Reunião do Conselho de Administração;09/05/2014;12/05/2014      ;Ordinária;              ;0,04921;2014;21903;ECON
4;Reunião do Conselho de Administração;02/06/2014;02/06/2014      ;Ordinária;              ;0,01435;2014;21903;ECON
5;Reunião do Conselho de Administração;26/06/2014;27/06/2014      ;Ordinária;              ;0,01149;2014;21903;ECON
6;Reunião do Conselho de Administração;28/07/2014;29/07/2014      ;Ordinária;              ;0,04323;2014;21903;ECON
7;Reunião do Conselho de Administração;17/09/2014;17/09/2014      ;Ordinária;              ;0,11446;2014;21903;ECON
8;Reunião do Conselho de Administração;18/11/2014;19/11/2014      ;Ordinária;              ;0,05344;2014;21903;ECON
9;Reunião do Conselho de Administração;08/12/2014;09/12/2014      ;Ordinária;              ;0,08979;2014;21903;ECON
0;Assembléia Geral Ordinária;17/04/2014;07/05/2014      ;Ordinária;              ;0,10945;2014;22055;LOJAS MARISA
0;Reunião do Conselho de Administração       ;30/07/2012;30/01/2014      ;Ordinária;              ;0,09994;2014;22349;AREZZO CO
1;Reunião do Conselho de Administração       ;20/06/2014;30/06/2014      ;Ordinária;              ;0,02804;2014;22349;AREZZO CO
2;Reunião do Conselho de Administração       ;28/07/2014;28/08/2014      ;Ordinária;              ;0,12484;2014;22349;AREZZO CO
3;Reunião do Conselho de Administração       ;17/12/2014;30/12/2014      ;Ordinária;              ;0,02708;2014;22349;AREZZO CO
4;Assembléia Geral Ordinária e Extraordinária;25/04/2014;14/05/2014      ;Ordinária;              ;0,23573;2014;22349;AREZZO CO
5;Reunião do Conselho de Administração       ;20/06/2014;30/06/2014      ;Ordinária;              ;0,11000;2014;22349;AREZZO CO
6;Reunião do Conselho de Administração       ;17/12/2014;30/12/2014      ;Ordinária;              ;0,10994;2014;22349;AREZZO CO
0;Previsto no Estatuto da Empresa     ;27/04/2015;                ;Ordinária;              ;0,02412;2014;22470;MAGAZ LUIZA
1;Reunião do Conselho de Administração;30/12/2014;                ;Ordinária;              ;0,07817;2014;22470;MAGAZ LUIZA
0;Assembléia Geral Ordinária;29/04/2014;09/05/2014      ;Ordinária;              ;0,16004;2014;22519;TECHNOS
0;Assembléia Geral Extraordinária;28/04/2014;30/05/2014      ;Ordinária;              ;0,06610;2014;22551;SOMOS EDUCA
1;Proposta                       ;          ;                ;Ordinária;              ;0,04451;2014;22551;SOMOS EDUCA
0;Assembléia Geral Ordinária;30/04/2014;29/05/2014      ;Ordinária;              ;0,08911;2014;22780;UNICASA
1;Assembléia Geral Ordinária;29/04/2015;28/05/2015      ;Ordinária;              ;0,15140;2014;22780;UNICASA
0;Assembléia Geral Ordinária e Extraordinária;30/04/2014;21/05/2014      ;Ordinária;              ;0,15310;2014;22799;SINQIA
0;Assembléia Geral Ordinária e Extraordinária;03/04/2014;07/04/2014      ;Ordinária;              ;0,32219;2014;23035;LINX
1;Reunião do Conselho de Administração       ;07/08/2014;19/08/2014      ;Ordinária;              ;0,31239;2014;23035;LINX
2;Reunião do Conselho de Administração       ;15/01/2015;27/01/2015      ;Ordinária;              ;0,31434;2014;23035;LINX
0;Reunião do Conselho de Administração;08/08/2014;29/08/2014      ;Ordinária;              ;0,59766;2014;23159;BBSEGURIDADE
1;Reunião do Conselho de Administração;06/02/2015;26/02/2015      ;Ordinária;              ;0,78501;2014;23159;BBSEGURIDADE
0;Assembléia Geral Ordinária;30/04/2014;14/05/2014      ;Ordinária;              ;0,11002;2014;23248;ANIMA
0;Reunião do Conselho de Administração;06/01/2014;23/01/2014      ;Ordinária;              ;0,15400;2014;23264;AMBEV SA
1;Reunião do Conselho de Administração;06/01/2014;23/01/2014      ;Ordinária;              ;0,10000;2014;23264;AMBEV SA
2;Reunião do Conselho de Administração;25/03/2014;25/04/2014      ;Ordinária;              ;0,06000;2014;23264;AMBEV SA
3;Reunião do Conselho de Administração;25/03/2014;25/04/2014      ;Ordinária;              ;0,07000;2014;23264;AMBEV SA
4;Reunião do Conselho de Administração;14/07/2014;28/08/2014      ;Ordinária;              ;0,10000;2014;23264;AMBEV SA
5;Reunião do Conselho de Administração;14/07/2014;28/08/2014      ;Ordinária;              ;0,06000;2014;23264;AMBEV SA
6;Reunião do Conselho de Administração;15/10/2014;13/11/2014      ;Ordinária;              ;0,22000;2014;23264;AMBEV SA
7;Reunião do Conselho de Administração;22/12/2014;14/01/2015      ;Ordinária;              ;0,13000;2014;23264;AMBEV SA
8;Reunião do Conselho de Administração;31/12/2014;30/01/2015      ;Ordinária;              ;0,09600;2014;23264;AMBEV SA
0;Assembléia Geral Ordinária e Extraordinária;30/04/2014;11/07/2014      ;Ordinária;              ;0,01713;2014;23272;LOG COM PROP
1;Proposta                                   ;26/02/2015;30/04/2015      ;Ordinária;              ;0,15050;2014;23272;LOG COM PROP
0;Outros;31/12/2014;31/12/2014      ;Ordinária;              ;115.550,00000;2014;23434;LIBRA T RIO
0;Outros                    ;27/09/2012;27/09/2012      ;Ordinária;              ;500,47456;2014;23710;BR HOME
1;Outros                    ;15/03/2013;15/03/2013      ;Ordinária;              ;0,02199;2014;23710;BR HOME
2;Assembléia Geral Ordinária;30/04/2014;30/04/2014      ;Ordinária;              ;0,02599;2014;23710;BR HOME
3;Outros                    ;02/04/2015;02/04/2015      ;Ordinária;              ;0,00338;2014;23710;BR HOME
4;Outros                    ;02/04/2015;02/04/2015      ;Ordinária;              ;0,01656;2014;23710;BR HOME
0;Previsto no Estatuto da Empresa;29/04/2015;29/04/2015      ;Preferencial;Preferencial Classe A;0,00164;2014;23817;BRQ
1;Previsto no Estatuto da Empresa;29/04/2015;06/05/2015      ;Ordinária;                     ;0,00164;2014;23817;BRQ
0;Reunião do Conselho de Administração       ;31/01/2014;31/01/2014      ;Ordinária;              ;0,10344;2014;2429;CELUL IRANI
1;Reunião do Conselho de Administração       ;31/01/2014;31/01/2014      ;Preferencial;              ;0,10344;2014;2429;CELUL IRANI
2;Assembléia Geral Ordinária e Extraordinária;16/04/2014;16/04/2014      ;Ordinária;              ;0,01530;2014;2429;CELUL IRANI
3;Assembléia Geral Ordinária e Extraordinária;16/04/2014;16/04/2014      ;Preferencial;              ;0,01530;2014;2429;CELUL IRANI
4;Reunião do Conselho de Administração       ;09/09/2014;09/09/2014      ;Ordinária;              ;0,01825;2014;2429;CELUL IRANI
5;Reunião do Conselho de Administração       ;09/09/2014;09/09/2014      ;Preferencial;              ;0,01825;2014;2429;CELUL IRANI
0;Assembléia Geral Ordinária;30/04/2014;29/05/2014      ;Ordinária;                     ;0,41579;2014;2437;ELETROBRAS
1;Assembléia Geral Ordinária;30/04/2014;29/05/2014      ;Preferencial;Preferencial Classe A;2,26874;2014;2437;ELETROBRAS
2;Assembléia Geral Ordinária;30/04/2014;29/05/2014      ;Preferencial;Preferencial Classe B;1,70155;2014;2437;ELETROBRAS
0;Reunião do Conselho de Administração;27/06/2014;08/07/2014      ;Ordinária;              ;1,35423;2014;2453;CEMIG
1;Reunião do Conselho de Administração;27/06/2014;08/07/2014      ;Preferencial;              ;1,35423;2014;2453;CEMIG
2;Reunião do Conselho de Administração;06/11/2014;19/12/2014      ;Ordinária;              ;0,87421;2014;2453;CEMIG
3;Reunião do Conselho de Administração;06/11/2014;19/12/2014      ;Preferencial;              ;0,87421;2014;2453;CEMIG
4;Reunião de Diretoria                ;26/12/2014;30/06/2015      ;Ordinária;              ;0,18279;2014;2453;CEMIG
5;Reunião de Diretoria                ;26/12/2014;30/06/2015      ;Preferencial;              ;0,18279;2014;2453;CEMIG
6;Assembléia Geral Ordinária          ;30/04/2015;30/12/2015      ;Ordinária;              ;0,45087;2014;2453;CEMIG
7;Assembléia Geral Ordinária          ;30/04/2015;30/12/2015      ;Preferencial;              ;0,45087;2014;2453;CEMIG
0;Reunião do Conselho de Administração;01/08/2014;12/08/2014      ;Ordinária;              ;0,14867;2014;3069;FERBASA
1;Reunião do Conselho de Administração;01/08/2014;12/08/2014      ;Preferencial;              ;0,16353;2014;3069;FERBASA
2;Reunião do Conselho de Administração;23/12/2014;08/01/2015      ;Ordinária;              ;0,06459;2014;3069;FERBASA
